TechCorp,HealthPlus,FinBank,RetailHub,AutoWorks,GreenEnergy,Foodies,EduTech,TravelCo,BioLife
2252.528974535522,871.6416725870632,374.6226844550545,1001.0485580580252,617.7833298215908,808.7621325245797,1241.2080568692022,445.2013186065475,657.1412723566239,269.1805721177398
2239.8620189795415,833.0878554539083,364.85817663724066,1008.8690470182552,624.3080939503645,791.3897900885439,1300.2505364433807,453.7533747786574,627.7948747237335,260.22060957597887
2128.165664427487,871.9138304296207,348.94673207403656,1037.98281063229,642.4182382069806,825.741890958143,1284.224265136042,471.7303905477343,621.2958300249894,256.2831647924953
2141.528974620513,855.55143366496,348.45339990692025,1070.4997640332888,637.7265778654789,811.8165163140121,1233.8454152176002,457.1599997896248,634.4173167303646,244.4853472191576
2162.3044158932908,825.4186004258864,345.76552984928304,1056.6331421891537,615.5684461160334,790.0407689301103,1189.1851250710013,471.4125771006291,633.5889898290881,236.15993183084967
2084.3324993764163,850.6204244571995,348.06421740727575,1098.9174133614201,641.0550235714048,796.332306389865,1195.3083824762812,487.6189700322642,621.4622205171048,228.8936104512259
2163.853980602657,826.8144328734239,331.65321097870714,1120.978732028294,656.363001761572,781.4238475875133,1249.4979819953078,489.47378044051004,632.0640667584192,235.34593295785697
2062.1685131896616,863.4871321113878,323.7431321310022,1070.7326902895147,676.5334178881899,777.446981791022,1243.9459799465537,503.6340205383269,615.6824550997143,231.2269492505772
2058.8639747483658,841.382676086824,322.5682439468512,1092.5387549468744,648.9853916741118,762.8334575743478,1273.2779117995224,522.9619083296129,638.0712565160568,223.1255517603676
2145.4435949331523,842.718395237432,334.85701254970576,1146.2231653356855,668.5958654168095,800.5285480115306,1220.7715704749562,507.82301097704607,645.9077814450264,219.8405040323894
2045.702537985117,872.3192473683988,321.24556204237985,1157.9155409225193,699.7217945176008,827.8605265717462,1196.9543658700104,522.4750622931192,662.0693885802605,220.8393272900816
2119.969194913168,846.1443568093118,306.4335426191342,1112.2939212070569,725.2926561522492,832.8017582840564,1184.5750401693635,532.9996621795551,663.6871364780568,229.08893743483506
2165.62345531361,876.1370930951311,317.1624617865169,1098.0843884948342,715.1268583429834,861.2688722295659,1232.532569480236,554.3111465658125,684.139446370243,232.6101919218091
2210.29280749169,918.275087436096,321.19601894919697,1095.0651682270989,713.0698678320729,869.9295537061702,1270.274169302676,577.8221819204545,661.479157919415,237.0252027145613
2147.975366344028,884.5761399003022,327.03848915014356,1045.199899191698,732.2817327885691,831.5287854690666,1317.0327243074792,570.9722202465213,679.6915240464689,236.49775942376294
2184.3974445032213,852.5309950977593,331.8186120020452,1065.585781829355,729.8807627371867,826.8412531859813,1333.1416676247943,565.3537281504664,711.3623605104651,234.27843770578312
2286.0124916112723,861.0433407092128,319.30262295209036,1050.4399669437319,694.1966082254655,847.7620769442573,1308.579710299948,553.7350128220775,686.5952421891174,226.63614141677434
2257.5467411916966,830.7852923679061,333.73387682345117,1002.2654128504603,717.9441250857535,823.8586720184859,1294.2357476059024,556.3953029403677,664.8981689090124,236.75592976689825
2332.1250286661793,809.7943194651715,329.9928211474653,1025.077237939822,688.4481469324759,789.1832942460255,1351.083438606133,570.1586778409692,686.1041488592577,233.7698603234455
2373.773536385861,771.9484826706015,322.124373506022,1074.4922426973412,718.7061826021496,770.9964926781744,1337.6916389216913,547.4491762713355,700.7524625582547,238.55267489091747
2366.981339976085,784.389976888841,309.20533643209166,1056.972876224083,722.4314761002529,808.491737968063,1383.4105605521545,545.6752284351202,718.1344066253445,241.04654713165033
2341.41005955642,779.0635755847646,305.50635463337727,1089.3779712631126,734.738891116311,800.0800954506906,1432.7274124613423,567.4948471460897,717.4958150632328,247.75452013229324
2279.3062582692955,799.0715959350515,291.7786163465012,1066.2503688994213,707.0929064389451,765.0239026538941,1384.3520986693318,581.0810036739765,726.7555347693652,254.6537288182168
2172.241168834508,816.7875660198628,293.108922968707,1014.071275590607,705.2294498316492,788.5544353120606,1416.4149568114562,601.3747356102638,750.1350341490197,243.3002708572247
2172.241168834508,816.7875660198628,293.108922968707,1014.071275590607,705.2294498316492,788.5544353120606,1416.4149568114562,601.3747356102638,750.1350341490197,243.3002708572247
2231.619729984841,807.4861397189496,304.4427872136201,1012.5518643917076,673.7125153935195,780.7060950788343,1457.4566051279776,598.6599435309806,769.6228702546236,254.27903018729774
2314.478877521272,834.3685280385497,318.17986811930336,1041.0739302995394,682.2067580857897,794.3748898063628,1524.5328726877224,592.1790288204534,789.5312006762614,254.936124590386
2301.795611907535,799.2642568867637,319.78006990453866,1092.885956896367,690.4836015047241,812.8517712089928,1563.2035792762126,583.008141683265,786.072361403538,265.470267587896
2206.383789608925,787.3320591857927,308.4795592336995,1047.0320383654107,657.8345369314945,779.1739633553525,1556.7258329769631,576.5977565269619,753.9659481192566,262.1244007544944
2296.7582505158343,802.6617839498032,316.4577165366944,1089.5822280555797,652.4741489642248,803.2286273476318,1566.346892804096,592.1014838532366,727.3109224653052,249.29858644383668
2195.4627816510288,765.332615552724,322.1929997813038,1070.3709382186053,637.7502507001262,826.3773294125031,1594.123961575789,608.6509678937974,707.7517899594515,240.56774131030656
2104.2511313507503,735.553458937834,320.03875883364,1093.0683316531788,641.9110462778009,802.404938910469,1532.9917091710129,582.864455216716,705.6104651300889,230.080999457128
2172.219197226856,725.6888110312202,320.4267380560592,1076.474431463477,649.82978077336,835.5623578273173,1597.8606106861596,559.324431614846,737.5448972307047,239.70412277471192
2207.6980340104237,708.7721921767474,335.6984956241664,1053.116984179799,621.9610137068237,814.5384078048364,1569.8325829765683,576.231978160929,706.4785797705196,241.5398043319834
2233.7142160169014,687.487272189573,320.37815646761374,1025.28832482953,635.5074919142197,818.2296617569128,1585.7459928336655,603.8854133296662,736.9511676750265,251.84721038062207
2263.0305214669866,697.092006788342,317.6449285374518,1071.6290576751862,635.5030774519984,845.1792895431792,1532.4322732747894,607.0752338728237,740.2187033333655,243.03867549006236
2279.3976667623424,699.4361666800041,315.35890633360145,1058.9719151324632,651.2244957549833,854.7273720541048,1595.0153269397188,634.0458039926973,734.4477690435367,243.28277264457418
2379.5958968135087,683.8578906668805,321.8816434833049,1102.1654934153764,633.6336994285444,827.5746698892018,1649.1266248797115,644.0521989170907,741.8393949355262,250.30593941661607
2314.4710036967986,666.6264350122705,312.0326478389636,1079.037996206331,622.0303642166269,856.2183567814078,1659.373853321897,637.6737908245004,707.6706761060975,246.4103087729247
2208.1009495531075,643.9239046824687,316.73165087740983,1113.8654124462673,641.5396964310595,892.38281575182,1702.9498330945075,615.7095484731532,691.6589659493967,245.47766725466653
2296.4169333203586,616.5863975138337,308.8187441286395,1118.1492834416154,634.8409049472685,930.9760290019839,1705.230384129445,620.3124391634425,720.8349115553552,251.1425976768525
2377.406491950847,621.0121326817757,296.74426232230087,1116.348610368779,648.3493568567418,938.7281337093509,1689.2327737479116,639.8560136869999,699.9218312596782,252.7568774732481
2290.0479515512716,631.0745210899858,303.2894552813334,1117.2657095784812,676.5674179402204,973.7979053214423,1752.2443584697755,608.3136483006017,730.795433805706,260.892617297683
2312.237509393024,662.4441261854588,296.7129529115629,1072.4538178865605,695.9856379576071,987.2989386035049,1830.1194414320164,602.1757579849992,725.2308689610645,270.8011728115349
2310.139861405332,656.089012470776,290.3921355557052,1053.416264198181,717.8344910601493,981.855521181488,1822.1616547086073,628.6777094002395,752.1679367795779,261.5343919501454
2232.1438300452646,663.2871013627548,285.13503434698663,1071.0810584817732,731.5045479582149,1013.6794261166622,1896.5510010903752,646.9094205025631,765.2091365333952,272.4659403141647
2275.1130130841266,691.3436516817482,281.13962427715876,1030.4270418518827,752.6995127743245,1020.2710917170808,1914.3977986215993,672.694145298461,767.635157077653,262.168480573023
2210.1669238081936,712.2555428157718,268.6988295476741,990.2758883173717,766.3409033242398,1067.3465751745678,1907.9362778052605,692.6468526191725,766.6890329684608,270.0478970959276
2319.186109112968,747.7619840112143,270.7088697947133,1032.938252690907,732.6903497192966,1103.9677496995319,1896.5370080222888,719.6015936991193,750.0687579747371,266.1245486684795
2230.059335424276,770.7686166961364,276.35827672801474,1064.1233409156353,705.6173732650857,1097.2193657332919,1977.270667205167,748.0347212528502,783.6009091964906,267.0819056645831
2272.847626545135,784.9039470612978,272.3233359893627,1103.605405808618,700.0023080671879,1079.817296106676,1879.0394065270955,716.4069870743106,778.3091854106957,261.5131640095918
2243.1899456153224,814.8067099074101,281.21007542683674,1138.3620480981492,691.517329027253,1070.5682115267086,1821.7611980728664,729.6934245034664,743.7948276690156,272.9198211927734
2310.255303299697,780.2485655379361,294.8401429583495,1092.8111290483696,691.071623635456,1017.1253099971749,1901.7585365144744,735.3521527070839,731.3614675734333,275.0275812923588
2342.716891693978,748.2371516031058,285.7637645642192,1061.17059415751,660.9337430760796,978.523735582049,1939.965578379258,731.3914731675825,763.0287890787172,261.9443139451269
2444.4036290399304,775.322286738185,294.2113577184839,1035.4195494537823,664.6248630539052,998.5019023278484,1885.8246238770205,701.1748203760512,739.9743469919948,274.96963513449947
2559.7103405425514,791.5174289875137,306.40723422990015,1003.2390632193757,642.8509227154262,1014.2773323233084,1869.8666541525295,726.6420865218491,768.0567273162418,285.5182824151537
2565.7817056345048,774.2885157438125,318.93734633373174,979.7599462431286,620.330526815675,1006.1014682787503,1849.6259477707638,740.119168448949,753.1315105496328,297.8372552167361
2466.4786061658388,801.5379486539426,313.91765254160555,983.5110060861732,618.217672969538,1015.385842196484,1815.6692602930927,718.4519657851753,747.1356148514417,304.216965219319
2502.105346118022,766.0152552432722,312.38484771460276,1015.538430164875,637.770970137744,1004.9298923565481,1777.839852623806,722.2116894205359,778.2448693762466,311.05352971583005
2524.049420575225,758.3114729690884,327.1053676046699,1006.8182726502314,621.2361578098884,1009.9022185531509,1711.2277864419764,687.6817052459891,798.300288718934,313.952872362667
2469.092469136181,783.3489430311578,324.42323562302835,987.8238360425726,615.6387474849572,1047.238506790851,1681.6419394168797,717.0194619668501,783.4581965795096,309.9160118421455
2391.8004738513005,748.6970916346352,324.528582036618,967.6810016964084,602.1436605139902,1088.457754930734,1604.7072689632753,745.7368852619894,745.7556159746641,306.616946764711
2282.895846982473,749.0159929286442,311.02074269966164,925.044033061514,598.3459591223069,1118.3111927463772,1574.0999019917508,714.5248445674283,778.2588754869107,318.08620284176266
2350.379210248811,713.374175533639,308.27271453550674,880.2758085477394,597.8303439225626,1130.2847548539646,1563.6093090643235,685.2453903625865,790.7801418742038,324.2854048657774
2455.4439330438495,742.7392313269048,321.7299013944465,892.6559708591278,612.2382379375174,1093.4683916111824,1513.9942009832735,668.0448929149912,760.155718891815,338.4140925879784
2544.607897305918,720.6520724895548,308.84256013794305,922.2626281577898,603.9412663902124,1056.7216092519727,1576.6631956273513,672.9664194331796,759.4495566728505,337.9540983908621
2564.7255019298673,705.3199857903982,305.38261940106923,931.3858989892914,630.671121399439,1051.3043202475747,1551.1014501423037,691.0454015444031,771.0524646162709,333.4119271796329
2445.014771229985,708.9263576378567,298.377736458019,918.7617442551881,625.143315712456,1010.4663853341274,1511.288024696058,657.6914488636648,798.2794356934972,336.3412659529568
2470.814133457443,714.5865661059593,300.1980945995465,926.8393874534898,638.8777377853651,997.638402492821,1579.4894859930798,663.116266922319,787.0669061228632,351.2477718229894
2524.020467677759,737.8834790970177,295.62750643970725,953.4117041591853,650.2064636153208,1039.8195996964876,1616.9010694325054,687.3046593094546,810.5131902461117,353.01452939677716
2486.6610838797046,772.5261310766431,290.64681051937816,952.5275054880101,673.7225027864148,1002.5257166149082,1606.6027065002986,710.8615403769747,782.820525732659,335.5816987683
2477.3740825925274,789.5179399071557,279.844257734834,910.714561643623,653.2988667902941,1008.0348215766082,1650.8695206443983,730.334210446275,819.6005590190132,350.1201285913975
2447.391644674362,767.6051942573631,266.88482451162616,878.374476913255,636.0699445106397,1013.5400146530488,1583.3073624486717,753.2521473863704,808.0376877893506,344.76348227438166
2489.8476539864087,762.110701449478,271.196042119741,842.6032467520913,654.045231746245,987.9519974709349,1526.882637039748,743.1377039456341,820.1267404236733,351.2027062474982
2489.8476539864087,762.110701449478,271.196042119741,842.6032467520913,654.045231746245,987.9519974709349,1526.882637039748,743.1377039456341,820.1267404236733,351.2027062474982
2523.5954761757903,768.8348498103985,271.83188637752073,801.7743338502179,646.0519573723495,941.452904532018,1563.9574365257797,754.4438842751144,827.3078535182669,363.13495862605293
2569.6888413377346,747.6812251512716,285.32381539258677,798.9929401674823,655.6345044748568,918.9106776124049,1509.312372672654,785.0937745457594,813.6474821157578,352.3977580183211
2521.160353807736,728.0056240232399,294.7645561912625,830.5106134881503,656.9592985540727,935.2915642474302,1555.7399799945129,788.3543381235713,829.6391136779749,341.06294112973353
2622.5686824603795,746.6088501983957,302.9798396748728,852.7073963861336,659.2647345704612,928.8109511905067,1616.1861651965812,785.2226103428616,829.8390716163217,346.8736059612939
2671.837521665098,780.5701247575706,296.60635187523854,843.7533338202481,686.1145490097896,949.5593145879595,1675.885886458874,774.2041842969946,808.440947438325,348.6809284506385
2624.6411079749023,795.3285095733065,299.78322745882355,847.891616059709,683.7114269028611,903.4600163373489,1678.6971906153915,797.3112547020177,845.6739188438854,336.75013650749423
2578.852339760521,821.4969301868164,289.95825178682895,838.7719604949903,679.3149893751593,891.345951931191,1631.5799031185184,812.4393539688051,857.3668216994018,344.93152317033605
2506.709589250355,787.567177951826,297.328482411466,851.8836457799658,701.3739152167922,928.5681381036192,1567.4436918707531,808.2617125603075,895.9655110020955,356.6914303009743
2475.2170465291993,804.469413524329,288.63086346516593,826.2795227750069,673.744176361518,883.1724427025612,1581.9309149757373,790.4290211555972,906.6217109470981,351.9115446375059
2441.576904086841,776.9291450338222,284.5818526192349,856.2034332355341,685.0060009913342,909.4226916075185,1607.6930721822666,765.0280228590274,935.8037885940272,347.2402971770684
2361.5526406395525,763.0007321350841,278.8560258704523,824.6138351157156,699.0161208393191,916.5578191787883,1626.007758975367,783.7400193363718,924.7166247728894,359.8965467189545
2470.032412485381,774.3204470198365,279.05678011344577,809.7748492620867,730.6734720779958,909.8260981199696,1559.3925487444296,753.9476344425685,930.2630914466826,375.6606730551813
2508.9529848429925,747.4148791301839,276.5131694574017,797.3113623443586,751.0505431835333,922.6948678630631,1575.0621941693219,791.331438350946,906.6951874506467,359.5013949005048
2496.118930605701,767.3131881301664,270.4006160336895,768.2531354776535,753.2107244690177,934.3975453803067,1555.3386727009997,783.5306970475316,893.6702773480183,375.8126315675801
2564.4740438281283,739.7734255201156,268.5403429539237,790.3404795420591,765.9443608000469,965.6773597023297,1533.2638282203952,763.7417021803396,920.8811856013089,380.78701534092556
2599.0154378743587,734.2765458487461,280.3072220910705,790.2154943914379,743.1763089533197,992.4041214694086,1531.9284011928764,731.1465028729338,910.3415152770291,393.6767117473309
2556.3677169226467,752.7887665270827,279.3410881746005,825.4771808294673,714.0889922885256,1038.4014835885441,1608.312013779719,704.5456233364541,894.9432742900913,390.3926273304964
2612.8305943993364,785.7202567624538,283.2784326595739,817.4805654855744,727.1165209536757,1079.8538745791805,1561.8337966216843,688.6008889801095,936.6312174989647,406.4121777688634
2517.3941037862833,750.683968498162,284.1363690686489,839.9782470835094,712.8895293026676,1075.638152864889,1616.4566989041175,694.8715264434915,974.56550200378,387.1665286426949
2469.2288807587233,714.1003888637347,290.95339565650147,807.3560004115355,733.0265689567599,1035.170773191979,1683.923053883593,686.4510660746856,932.8824215768195,402.11256833179834
2479.3396751396467,723.4324658073373,283.1233283220084,837.351858279936,761.6287067995424,993.0132705392052,1720.0967467847238,699.6685629032444,966.6405533071049,392.4895808044297
2450.1115501837853,693.4766306836868,294.6214203888081,856.7221567985997,742.9970535003342,1016.2642653523752,1652.5589398728123,697.8009995226323,933.035795082512,383.892788542465
2385.2034775940438,695.0471932392726,300.7843632256795,864.6379367843306,754.3982239565983,1063.165627215023,1634.292153777919,682.7591395772207,905.8784144252967,375.03318231201297
2469.726223855001,687.0522395296647,314.1190822478659,906.5582354793511,740.400863180528,1011.2008559232689,1708.6713139526255,674.2745342196175,930.7091786447337,356.2815496483613
2463.478574883049,664.7507835869399,298.5707573637431,864.2347442503091,757.8265582409557,1021.8062063940437,1676.0075822902213,646.9085582375586,952.8133849625343,350.70515585931525
2342.0394984872205,676.8907858408876,291.1898753202807,893.9282656734208,765.161719889333,1009.5398292138475,1684.3539967978963,651.5560539807411,932.0236938856431,354.04658641825375
2419.41922070297,676.8557265431241,302.5633542514448,923.3134702986747,753.38660326477,973.7190690654181,1615.6980993175694,678.216518754923,893.4715085263292,349.50850275631205
2337.7775746186203,692.8889227424555,311.58241198164984,934.2926413968607,768.2433406280626,1003.6935675744156,1668.9592900834025,696.4748232475248,876.5103583702042,345.93402982692794
2419.3790444032893,705.1660067070662,321.5030018441898,930.8069808712286,798.4681221124386,1001.7216010700283,1693.6341501632737,707.9614305049254,909.7665662857473,356.62591824077697
2390.391048222212,680.8666940028306,324.68327953278725,938.9385077725032,779.9767435499335,970.0255405260107,1748.3394346615642,722.9322694042386,865.7054621489721,367.7951756240983
2286.01886306209,708.7389656152972,336.2320994353376,928.4695824458566,764.2419241267038,1007.1471836117311,1685.595391390826,713.7577944894974,854.0896503182196,352.8091855656678
2314.8258325512684,721.9239325218722,322.43413752559536,931.9974776537937,742.3693803738424,1053.1420954068185,1615.151292938014,703.2899586494169,848.2102511950727,362.10884780546564
2245.483545717792,707.6309000681775,314.99608917169445,905.4996608120819,705.5975316799386,1006.0239265990324,1560.923203557217,690.6605821957189,847.7934803683539,354.74321023233745
2180.8618982438993,726.2140687594806,316.4245611112537,912.5836625842825,722.8529344115906,1000.4751818223237,1588.3232806008082,684.956112451789,886.2491110689647,348.114783405012
2222.731679283113,737.3991194592923,318.41522468715897,904.1579055941285,734.3783915088118,1046.1246969550218,1556.7306448647373,698.5784168367804,928.2104605904093,342.45255376454287
2306.9012991593922,701.4354293469687,328.51835044560704,875.2882994607719,754.3362951188329,1097.2242561272658,1600.7134049707277,717.0243495035828,948.8080184115422,325.77702733166694
2327.1404520155397,697.1893373939035,313.54356155962176,866.8050052649455,724.834509701548,1071.5649159063653,1643.512308675779,725.3712208884638,960.5317208521329,317.5779436379181
2265.6991012830567,677.6512032614547,303.65493357862346,873.8668901283546,742.9086950580993,1069.0536513348036,1688.080041334302,704.4389354855762,951.097890972904,308.5839930513427
2172.211643355713,664.713926215139,317.58578573273917,876.14719392447,758.4462376614839,1087.7002348570247,1701.045326616472,722.2942447305062,976.7550405835871,306.6891613839194
2108.4553680318404,685.9181573686869,320.0246020084346,900.8820190118713,757.9094523553457,1102.6717449309608,1680.1075951399962,754.0365260560094,981.3342500456338,317.8285587325251
2136.6060909083035,691.5803797314503,331.16023101534057,891.5754714918679,790.1459917254374,1136.3742391631076,1629.0556535029482,738.5216514900915,936.1894556888675,323.7257699626999
2077.911001225423,679.8921369441562,316.7078125878629,910.6062144449091,823.3152758372721,1149.8043329854868,1696.2167536578695,753.9874445466661,952.2860579934426,336.9833059699103
2132.7757534286493,687.3878760368642,323.22315170059613,937.3406375348393,822.7229436649017,1102.8864603641439,1646.6045222846549,718.9302816718402,909.2624138129408,333.56020117073075
2127.862962932599,705.4764527626663,312.0716045153073,959.7023244477796,783.8269950749188,1106.2980245074248,1622.6217756772085,753.7825099463688,945.5898315658771,332.03474510349406
2159.164366594048,713.9042748972071,316.1054888025376,983.7596940729877,766.317526859335,1065.058544772765,1679.568339192384,767.4589961738625,922.5766548052537,343.7578779358781
2225.162266845104,722.6383011990167,312.03718146298723,951.244141796874,790.3182124854774,1112.1576900735881,1619.575272902313,748.7462305929405,948.5526428110694,329.55607437860345
2287.704484605635,744.2033960813386,304.853004085445,956.8210050532178,806.7658224607277,1118.7554687171498,1573.6350400849037,734.6431168000677,965.5385444523916,340.744554074188
2301.636087640248,741.4899635576102,300.7811603723068,922.8523401107957,798.7621692901105,1078.4008069836916,1511.111225809488,741.6908660453834,972.60995809305,353.4643916010945
2209.1746094626437,706.7706109887873,308.0638272877212,878.0389109146088,808.4711378283286,1025.1876198218542,1578.312419733695,712.8977202205939,998.265390722248,349.1656113317985
2209.1746094626437,706.7706109887873,308.0638272877212,878.0389109146088,808.4711378283286,1025.1876198218542,1578.312419733695,712.8977202205939,998.265390722248,349.1656113317985
2186.381734609969,725.6272635998316,293.86085625708535,864.553428188773,817.2011642391838,1018.0032231273154,1535.7835553793118,747.4827811831568,952.8137626517445,332.36557151123316
2087.676498315104,696.5881369779421,305.09920304072546,833.3631718844722,783.8203765381287,1038.5284804767107,1508.6022947107472,769.1727275261815,945.4558204734225,331.7274729493616
2162.1304868626853,696.4110056326484,314.8342152497079,814.9511570354229,813.9470934570318,1045.5126850376123,1490.8654183107083,750.2133036534414,922.39585365923,323.11039847646697
2199.847435154274,723.1056362706806,299.6759566382076,806.4919486861817,809.6523739364669,1025.6734659097383,1441.5153011898599,785.6275893353726,918.7623857109297,326.1655246133488
2130.751510009355,729.9776426060423,308.5362453584373,818.8676078714276,840.5683689409344,1046.9462531750069,1458.4398573671897,788.0209914581369,958.9357145861633,326.4108172913508
2225.4291495591797,701.6981359689588,297.6523020032253,806.1438232147538,821.1335184773151,1087.132821296274,1468.1896873287155,766.0413248653509,966.9274044380926,320.15159088564263
2201.951803177474,681.6253654488871,295.41086585152846,766.0674424495104,848.4015717519532,1058.762945539037,1461.7748598726878,800.3498217393069,991.7952883196593,307.19539873023655
2295.477864840644,705.1781164984965,295.29510468667587,773.7295564711006,816.7573456069792,1038.7298655934378,1516.6952065348287,807.2165562765169,1018.2553405426189,309.73053940660395
2391.6263903307245,713.0496696204735,290.3460314840393,783.9279701972189,819.4965388284683,1072.30972743443,1569.2093553818381,815.360415643418,1028.511965573634,299.2476590543025
2359.4224554103334,717.4183961273379,293.56834977346904,752.7247586502084,845.9495609642298,1100.726997196204,1577.142755377346,802.1349697016566,983.9148128095193,289.5013019513176
2385.745861054915,746.2986431588353,300.5907004193077,780.167826267471,869.9718971338095,1108.8523956665283,1590.2580301893056,775.8148091072229,1007.5100149514284,302.0004016275814
2481.100407068382,713.0691783046889,302.5027638664477,772.974492758552,890.2053804078045,1064.206296622238,1665.0250532728576,745.282055251097,1021.2713640493132,306.9422316961331
2485.8274909084976,688.1091072937219,307.2094761272124,778.5455118881928,906.3081142102592,1084.8252052502378,1671.4136971341604,777.1708361301586,1024.6801329921993,297.66253696132884
2426.0755863417303,655.342751714736,301.84211019953773,791.8853074706213,863.1303463767576,1120.6814081164503,1676.7653948506056,756.532845696286,1011.0131134225633,302.8552636247826
2457.8908854699594,629.9751325327903,297.72496389329945,789.3843387985783,892.8902584043617,1070.299504529022,1618.812630441093,790.4578482570645,1015.1806961700884,301.272777206793
2558.9590096099196,657.7555232489985,286.29232727737076,761.7781271613926,860.7742462580416,1054.15120164232,1609.4823566276727,812.5994806129833,972.4918781083447,298.6534418715367
2568.140866841726,658.1417137363643,286.87814135503277,779.5862564749688,845.8187325037118,1040.4580316499573,1623.528238444657,834.5523795717754,924.4581925775291,287.65472271298245
2486.4258213829685,642.1914024708412,291.91325021457897,763.9482196053749,867.7832479753796,1003.0816592423164,1633.4441422577304,852.7880107284278,957.4298173517458,284.01982828678
2437.941994141554,673.9847107012476,299.7648018265142,740.8237373590106,845.6775922615545,982.808523484691,1564.4166864164072,882.0385048241551,994.7074017437102,286.71114231806524
2423.020365437693,683.984758335715,300.87230277172614,708.3223985671682,856.0871010082128,1013.3530229665046,1504.8077904096237,842.1849840561638,959.3920340270037,282.7660630294854
2351.481603557533,709.1738307128442,308.06817994328384,714.9463534048141,876.5700537082064,987.8136472626712,1432.7648867575917,829.4721703844482,976.5131117382872,281.76971859985645
2355.879015418236,738.5572842702564,315.3414636660913,731.3547777864019,891.2850127863442,1013.7863792821847,1406.6582926879353,860.1908567722638,928.4796411286483,289.8540870966697
2346.141069605227,708.4529701424466,302.0692597575234,722.8493845366319,885.7880652147722,1049.7089176561624,1340.3463384894164,861.5426836477315,929.2065516593487,299.07560714546
2262.681940140665,734.2332514680953,306.119077250535,754.6550864705611,900.1027962198222,1017.4702112826935,1399.7987303635011,862.7297187010226,947.6197560241865,285.3474465878876
2328.429692686156,741.7300445638098,294.7097120643191,767.1317193973018,931.8675244256516,1023.5577094368058,1350.54963369909,865.5066605513224,957.3854862479495,275.64900487283415
2367.928688755048,734.2026604284418,306.74847298431644,799.0486280167815,914.0953730905165,981.6145665487076,1375.7024767609357,869.9917859386354,966.1541924654535,281.0158979739362
2319.155775695246,768.020018604369,315.8107222334306,790.7160639367597,872.4845687011999,1001.2890805603805,1371.493764258672,840.3373172698228,984.0505915092657,271.15548293636164
2295.478889256765,762.0189707906268,325.9778041980044,812.1427703836981,914.9280620348537,980.3938823498469,1328.6215495670365,810.4952718090072,992.7132606638734,281.259051072299
2182.922375349002,741.692882126728,328.29501591184925,774.7356473536396,887.2664252873773,1022.0325310761712,1378.5106349111807,816.1575986127706,978.9763260580992,282.38853088190615
2192.235807105567,772.7720691175244,332.4342707283605,771.9587822416393,911.3686752916742,1007.5451721567568,1406.1970824151647,809.649413958885,975.4367668277083,282.2123284186804
2201.9809960875805,774.8476032268106,324.53435639302756,793.8669767368299,920.3488804375149,1030.033028832674,1372.1339258762323,845.491884714422,994.3226995445679,296.1668786392524
2167.5609775533767,773.763690630252,329.98939021446853,805.235303740579,960.8525172654746,1021.0308867303929,1380.073800706127,882.4164462634532,1036.9838890916485,297.35533141993466
2211.9328388964364,802.1412661202118,336.62667751417126,785.9442196739412,957.4066622908657,1066.5660285302652,1341.5863213474593,886.1717531306771,1011.6706782253389,290.6549625684608
2286.2055363450995,817.5741315096228,320.9172860393451,755.4655037954541,921.9582255525418,1095.9458491228893,1279.5058972907927,844.0445053587017,993.5677307255893,303.86354063034366
2315.0155316836654,834.2048744186634,305.9897004428704,767.6115915091959,904.6566831760921,1139.8966667898897,1327.941503751659,803.5781009567432,951.3526300811839,315.9634686684203
2388.199334208751,795.3336713768294,320.28572175943924,779.1109523344385,932.1975376811351,1135.729480984108,1274.9871291963887,839.7173366301394,961.7564730601046,311.1201299375007
2312.8270962023835,785.1663768324087,326.05686143073416,781.5813792365943,953.6703248055924,1189.036188316813,1335.35707053304,819.1996128859752,1005.6929322019674,314.43846808784514
2231.8318362630703,800.8311823584502,311.99229758393176,796.2657106099651,931.9626230804699,1148.3505151098113,1389.128365740803,807.9957535573741,1053.2039191895244,305.99098182044185
2245.990416989248,764.4014512776014,316.94437791748555,786.0205087166529,937.8819791084819,1148.447995515637,1349.8016088239124,801.5001884848645,1029.647228847724,295.06228048013594
2188.8126033950675,796.2258445859434,304.72650072422385,779.153581168661,936.97328183406,1134.649940747237,1383.3779734581615,804.2975676927948,1068.3330637989154,303.2277897429538
2108.260992875151,810.3033350346801,315.19150640689236,760.7180524768145,908.1100481398064,1128.776734414501,1448.575055489296,795.0519704443776,1069.5362121117976,294.85330674113027
2114.656156645192,798.5948392117981,305.3202370409583,758.7909750027474,902.6437243024623,1120.446089091935,1389.5289826367673,798.0260434422498,1060.3359343178229,299.3293739195579
2131.874779265372,835.250175264456,310.63072323550523,776.1433671730746,921.8475113553404,1082.821490224018,1353.8586565087792,779.8088981927634,1100.0461772054873,298.3561569027159
2228.4935211711213,817.9221617764447,317.9799528768804,807.9839332376688,912.2916054759703,1103.223614813468,1397.7828200635781,816.8943414210497,1062.340890893525,294.79688051903815
2150.2469418528585,777.4757412234687,329.0802056955371,809.4854702256345,942.0079199940068,1143.9724485408833,1363.4697255107205,787.7743317860629,1031.5049402900058,290.9487055404582
2086.0770608218645,747.6354999976834,340.6796505668706,837.8234981563288,978.8126872141095,1154.2536072052362,1361.64132910402,759.7013996538117,1067.9772963605253,289.42029161855135
